id,len,date,orig_file,lang,title
 ,3151,1998-03-03,../html/1998/1998_13354_RM.html,RM,Adattar il dretg grischun da finanzas als novs svilups
 ,3164,1998-03-03,../html/1998/1998_13437_DE.html,DE,Bündner Finanzrecht neuen Entwicklungen anpassen
 ,4280,1998-03-03,../html/1998/1998_13393_IT.html,IT,Revisione della Costituzione: avvio con slancio
 ,4777,1998-03-03,../html/1998/1998_13396_IT.html,IT,Adeguare ai nuovi sviluppi il diritto finanziario dei Grigioni
 ,6103,1998-03-03,../html/1998/1998_13395_IT.html,IT,Con convinzione a favore dell'adesione del Cantone dei Grigioni alla Convenzione universitaria intercantonale
 ,1519,1998-03-12,../html/1998/1998_13432_DE.html,DE,Grossrätliche Vorberatungskommission behandelt den Erlass eines Gesetzes über die Pädagogische Fachhochschule
 ,3777,1998-03-12,../html/1998/1998_13429_DE.html,DE,Kraftwerk-Besteuerung
 ,3950,1998-03-12,../html/1998/1998_13430_DE.html,DE,Kulturbeiträge - 1998
 ,1953,1998-03-12,../html/1998/1998_13391_IT.html,IT,La Commissione preparatoria del Gran Consiglio tratta l'emanazione di una legge sulla Scuola superiore pedagogica
 ,2632,1998-03-12,../html/1998/1998_13390_IT.html,IT,Sussidi alla cultura
 ,2733,1998-03-12,../html/1998/1998_13389_IT.html,IT,Imposizione delle centrali idroelettriche
 ,1242,1998-03-12,../html/1998/1998_13284_RM.html,RM,Contribuziuns culturalas
 ,2877,1998-03-12,../html/1998/1998_13268_RM.html,RM,Imposiziun da taglia a las ovras idraulicas
 ,8368,1998-03-12,../html/1998/1998_13318_RM.html,RM,La cumissiun predeliberanta dal cussegl grond tracta il relasch d'ina lescha davart la scol'auta professiunala da pedagogia
 ,1501,1998-03-15,../html/1998/1998_13426_DE.html,DE,Wahlen und Abstimmungen 15. März 1998
 ,1701,1998-03-16,../html/1998/1998_13427_DE.html,DE,Stimmbeteiligung in Graubünden liegt höher als ursprünglich angegeben
 ,704,1998-03-26,../html/1998/1998_13422_DE.html,DE,"Ostschweiz will mit Projekt ""aua extrema"" an die Expo 2001"
 ,1186,1998-03-26,../html/1998/1998_13226_RM.html,RM,"Viafier retica, atmosfera da vacanzas, chaussas culinaras e musica sco ingredenzas grischunas a la festa giubilara ""150 onns stadi federal” a Berna"
 ,1716,1998-03-26,../html/1998/1998_13423_DE.html,DE,"Rhätische Bahn, Ferienstimmung, Kulinarisches und Musik als Bündner Ingredienzien am Jubiläumsfest ""150 Jahre Bundesstaat"" in Bern"
 ,1815,1998-03-26,../html/1998/1998_13383_IT.html,IT,"Ferrovia Retica, aria di vacanze, piaceri della tavola e musica, questi sono gli ingredienti per le celebrazioni del ”150esimo anniversario dello Stato federale” a Berna"
 ,2378,1998-04-08,../html/1998/1998_13414_DE.html,DE,Bündner Staatsrechnung 1997 - leicht in den roten Zahlen
 ,3654,1998-04-08,../html/1998/1998_13523_DE.html,DE,Kulturbeiträge - 1998
 ,5154,1998-04-08,../html/1998/1998_13471_DE.html,DE,Sparprogramm der Regierung
 ,2677,1998-04-08,../html/1998/1998_13534_IT.html,IT,Sussidi alla cultura
 ,3071,1998-04-08,../html/1998/1998_13440_IT.html,IT,Bilancio pubblico grigione 1997 - leggermente nelle cifre rosse
 ,3870,1998-04-08,../html/1998/1998_13487_IT.html,IT,Programma di risparmio del Governo
 ,3024,1998-04-08,../html/1998/1998_13457_RM.html,RM,Il quint statal grischun 1997 - levamain en las cifras cotschnas
 ,5119,1998-04-08,../html/1998/1998_13547_RM.html,RM,Contribuziuns culturalas
 ,5220,1998-04-08,../html/1998/1998_13509_RM.html,RM,Program da spargn da la regenza
 ,1539,1998-04-14,../html/1998/1998_13281_DE.html,DE,Das kantonale Recht wird entrümpelt
 ,2303,1998-04-14,../html/1998/1998_13563_DE.html,DE,Grenzüberschreitende Flugrettung wird erleichtert
 ,3606,1998-04-14,../html/1998/1998_13358_IT.html,IT,Eliminare il sovraccarico nel diritto cantonale
 ,2626,1998-04-14,../html/1998/1998_13388_RM.html,RM,Il dretg chantunal vegn rumì da ballast nunnecessari
 ,2951,1998-04-14,../html/1998/1998_13598_IT.html,IT,Viene semplificato il salvataggio tramite voli transfrontalieri
 ,3258,1998-04-14,../html/1998/1998_13191_RM.html,RM,Il salvament aviatic sur ils cunfins or vegn simplifitgà
 ,3476,1998-04-28,../html/1998/1998_13475_DE.html,DE,Regierungspräsident Luzi Bärtsch: Zur Eröffnung der Fischerei 1998
 ,7496,1998-04-28,../html/1998/1998_13476_IT.html,IT,Il Presidente del Governo on. Luzi Bärtsch in occasione dell'apertura della pesca 1998
 ,8257,1998-04-28,../html/1998/1998_13478_DE.html,DE,«topspo(r)t '98» in Davos lädt ein zur Zeitreise in die Sportwelt des nächsten Jahrhunderts
 ,3429,1998-04-28,../html/1998/1998_13479_IT.html,IT,«topspo(r)t '98» a Davos invita ad un viaggio nel tempo verso il mondo sportivo del prossimo secolo
 ,3528,1998-04-28,../html/1998/1998_13477_RM.html,RM,Il president da la regenza Luzi Bärtsch: Per l'avertura da la pestga 1998
 ,3548,1998-04-28,../html/1998/1998_13480_RM.html,RM,«topspo(r)t '98» a Tavau envida ad in viadi futuristic en il mund dal sport dal proxim tschientaner
 ,604,1998-05-01,../html/1998/1998_13484_DE.html,DE,Botschafter Graubündens in der Kunst: eine Plakatausstellung
 ,631,1998-05-01,../html/1998/1998_13485_IT.html,IT,Messaggeri dei Grigioni nell'arte: un'esposizione di manifesti
 ,3697,1998-05-01,../html/1998/1998_13488_DE.html,DE,Rätisches Museum präsentiert seltenen Schmuck aus den Alpen
 ,2281,1998-05-01,../html/1998/1998_13490_RM.html,RM,Il museum retic preschenta rar cliniez/ornament da las Alps
 ,3510,1998-05-01,../html/1998/1998_13486_RM.html,RM,Ambassadurs dal Grischun en l'art: in'exposiziun da placats
 ,3724,1998-05-01,../html/1998/1998_13489_IT.html,IT,Il Museo retico presenta gioielli rari delle Alpi
 ,767,1998-05-07,../html/1998/1998_13496_DE.html,DE,Teilrevision der Ausführungsbestimmungen zum Gesetz über den öffentlichen Verkehr
 ,2314,1998-05-07,../html/1998/1998_13494_DE.html,DE,Vollziehungsverordnung zum kantonalen Jagdgesetz soll totalrevidiert werden
 ,5186,1998-05-07,../html/1998/1998_13495_IT.html,IT,Revisione parziale delle disposizioni di attuazione della legge sui trasporti pubblici
 ,917,1998-05-07,../html/1998/1998_13498_IT.html,IT,L'ordinanza d'esecuzione della legge cantonale sulla caccia dovrà essere sottoposta a revisione totale
 ,4952,1998-05-07,../html/1998/1998_13497_RM.html,RM,Revisiun parziala da las disposiziuns executivas tar la lescha davart il traffic public
 ,5451,1998-05-07,../html/1998/1998_13499_RM.html,RM,L'ordinaziun executiva tar la lescha da chatscha duai vegnir revedida totalmain
 ,906,1998-05-14,../html/1998/1998_13500_DE.html,DE,Heididorf in Maienfeld-Rofels wird instandgestellt
 ,971,1998-05-14,../html/1998/1998_13502_DE.html,DE,Rechtsschutz gegen Entscheide der Notariatskommission und der Aufsichtskommission über die Rechtsanwälte ausbauen: Verwaltungsgericht als Beschwerdeinstanz
 ,973,1998-05-14,../html/1998/1998_13503_DE.html,DE,Regierung setzt Vollpauschalen der allgemeinen Spitalabteilungen fest
 ,3400,1998-05-14,../html/1998/1998_13505_IT.html,IT,Viene ripristinato il villaggio natale di Heidi a Maienfeld-Rofels
 ,3964,1998-05-14,../html/1998/1998_13504_DE.html,DE,Vereinigung der beiden Gemeinden Tinizong und Rona
 ,4253,1998-05-14,../html/1998/1998_13507_IT.html,IT,Ampliare la tutela giuridica contro le decisioni della Commissione notarile e della Commissione di vigilanza sugli avvocati: Il Tribunale amministrativo come istanza di ricorso
 ,93,1998-05-14,../html/1998/1998_13512_IT.html,IT,Fusione dei due Comuni di Tinizong e Rona
 ,4135,1998-05-14,../html/1998/1998_13506_RM.html,RM,Il vitg da Heidi a Maiavilla-Rofels vegn restaurà
 ,4552,1998-05-14,../html/1998/1998_13510_IT.html,IT,Il Governo stabilisce le indennità forfettarie complete del reparto comune
 ,839,1998-05-14,../html/1998/1998_13513_RM.html,RM,Fusiun da las duas vischnancas da Tinizong e Rona
 ,2016,1998-05-14,../html/1998/1998_13511_RM.html,RM,La regenza fixescha las pauschalas cumplainas da las partiziuns generalas dals ospitals
 ,4687,1998-05-14,../html/1998/1998_13508_RM.html,RM,Extender la protecziun legala encunter decisiuns da la cumissiun da notariat e da la cumissiun da surveglianza per advocats: dretgira administrativa sco instanza da recurs
 ,105,1998-05-20,../html/1998/1998_13520_RM.html,RM,Contribuziuns culturalas
 ,127,1998-05-20,../html/1998/1998_13516_IT.html,IT,Governo: fondamentalmente approvata la legge federale sul mercato
 ,794,1998-05-20,../html/1998/1998_13517_RM.html,RM,Regenza: La lescha federala davart il martgà d'electricitad è da princip en urden
 ,892,1998-05-20,../html/1998/1998_13521_DE.html,DE,Start der Lehrstellenprojekte in Graubünden
 ,2032,1998-05-20,../html/1998/1998_13519_IT.html,IT,Contributi alla cultura
 ,2091,1998-05-20,../html/1998/1998_13515_DE.html,DE,Regierung: Elektrizitätsmarktgesetz des Bundes grundsätzlich i.O.
 ,2823,1998-05-20,../html/1998/1998_13514_DE.html,DE,Berichtigung zur Mitteilung über das Elektrizitätsmarkt-Gesetz
 ,2947,1998-05-20,../html/1998/1998_13518_DE.html,DE,Kulturbeiträge - 1998
 ,4297,1998-05-27,../html/1998/1998_13526_DE.html,DE,An wen geht heuer die Bettags-Kollekte?
 ,4682,1998-05-27,../html/1998/1998_13528_IT.html,IT,Chi saranno i beneficiari della colletta organizzata nel giorno della Festa federale di preghiera 1998?
 ,8474,1998-05-27,../html/1998/1998_13530_DE.html,DE,Brauchen wir ein neues Finanzhaushaltsgesetz?
 ,2339,1998-05-27,../html/1998/1998_13532_RM.html,RM,Duvrain nus ina nova lescha davart las finanzas?
 ,7861,1998-05-27,../html/1998/1998_13529_RM.html,RM,A tgi va la collecta da la rogaziun quest onn?
 ,8130,1998-05-27,../html/1998/1998_13531_IT.html,IT,Ci occorre una nuova legge sulla gestione finanziaria?
 ,1052,1998-05-29,../html/1998/1998_13533_DE.html,DE,Neues Gastwirtschaftsgesetz - schlank und zukunftsgerichtet
 ,1181,1998-05-29,../html/1998/1998_13535_DE.html,DE,Landsitzung der Regierung vom 2./3. Juni 1998 im Val Müstair
 ,4903,1998-05-29,../html/1998/1998_13541_DE.html,DE,Submissionsgesetz sichert fairen Wettbewerb
 ,68,1998-05-29,../html/1998/1998_13538_IT.html,IT,Il prossimo 2 e 3 giugno il Governo si riunisce fuori sede in Val Müstair
 ,2263,1998-05-29,../html/1998/1998_13536_IT.html,IT,La nuova legge sugli esercizi pubblici e gli alberghi: un att legislativo snello e rivolto al futuro
 ,5683,1998-05-29,../html/1998/1998_13544_DE.html,DE,Graubünden hat die Moderhinke im Griff
 ,1093,1998-05-29,../html/1998/1998_13537_RM.html,RM,Nova lescha d'ustaria - progressiva e concentrada sin il necessari
 ,4554,1998-05-29,../html/1998/1998_13545_IT.html,IT,Il Canton Grigioni ci sa fare con la lotta alla zoppina
 ,4591,1998-05-29,../html/1998/1998_13542_IT.html,IT,La legge sugli appalti pubblici garantisce un concorso leale
 ,810,1998-05-29,../html/1998/1998_13543_RM.html,RM,La lescha da submissiun garantescha ina concurrenza correcta
 ,871,1998-05-29,../html/1998/1998_13540_RM.html,RM,Seduta champestra da la regenza ils 2 e 3 da zercladur 1998 en Val Müstair
 ,4041,1998-05-29,../html/1998/1998_13539_RM.html,RM,Il Grischun controlla la zoppina da nursas
 ,913,1998-06-04,../html/1998/1998_13546_DE.html,DE,Kantonale Wildschutz-Gebiete werden neu festgelegt
 ,2271,1998-06-04,../html/1998/1998_13548_IT.html,IT,Le zone cantonali di protezione della selvaggina vengono ridefinite
 ,2451,1998-06-04,../html/1998/1998_13550_DE.html,DE,KVG-Revision geht an den Anliegen der Ostschweizer Kantone vorbei
 ,1027,1998-06-04,../html/1998/1998_13551_IT.html,IT,La revisione della LAMal trascura i desideri dei cantoni della Svizzera orientale
 ,2644,1998-06-04,../html/1998/1998_13549_RM.html,RM,Ils asils chantunals da selvaschina vegnan fixads da nov
 ,5775,1998-06-04,../html/1998/1998_13552_RM.html,RM,La revisiun da la LAM n'ademplescha betg ils giavischs dals chantuns da la Svizra orientala
 ,2044,1998-06-07,../html/1998/1998_13553_DE.html,DE,Gesamtübersicht Abstimmungsresultate Graubünden 7. Juni 1998
 ,1953,1998-06-12,../html/1998/1998_13565_DE.html,DE,Neuer BSE-Fall im Kanton Graubünden
 ,2293,1998-06-12,../html/1998/1998_13561_DE.html,DE,Klares Ja zur jährlichen Steuererklärung
 ,3750,1998-06-12,../html/1998/1998_13564_RM.html,RM,In cler gea a la decleraziun annuala da taglia
 ,3990,1998-06-12,../html/1998/1998_13562_IT.html,IT,Un chiaro sì alla dichiarazione annuale delle imposte
 ,2411,1998-06-19,../html/1998/1998_13578_DE.html,DE,Bündner Regierung besucht Kanton Nidwalden
 ,2467,1998-06-19,../html/1998/1998_13573_IT.html,IT,I Capi di Governo dell'Arge Alp s'incontrano a Bad Gastein
 ,3302,1998-06-19,../html/1998/1998_13572_DE.html,DE,Die Regierungschefs der Arge Alp treffen sich in Bad Gastein
 ,790,1998-06-19,../html/1998/1998_13581_RM.html,RM,La regenza grischuna fa ina visita al chantun da Sutsilvania
 ,852,1998-06-19,../html/1998/1998_13580_IT.html,IT,Il Governo grigione in visita nel Cantone Nidvaldo
 ,7539,1998-06-19,../html/1998/1998_13575_RM.html,RM,Ils schefs da las regenzas da l'Arge Alp sa scuntran a Bad Gastein
 ,2514,1998-06-25,../html/1998/1998_13589_DE.html,DE,Winter-Weltspiele für Gehörlose im März 1999 in Davos
 ,4997,1998-06-25,../html/1998/1998_13590_IT.html,IT,Integrare i bambini disabili nel sistema scolastico grigione
 ,5208,1998-06-25,../html/1998/1998_13592_IT.html,IT,Giochi invernali mondiali per le persone prive d'udito nel marzo 1999 a Davos
 ,5789,1998-06-25,../html/1998/1998_13591_RM.html,RM,Gieus mundials d'enviern per surds il mars 1999 a Tavau
 ,2118,1998-07-09,../html/1998/1998_13610_DE.html,DE,Bündner Landwirtschaft in Zahlen: Rückblick und Ausblick
 ,6280,1998-07-09,../html/1998/1998_13603_DE.html,DE,"Andere Welten: Romanzen, Roboter und Raketen: englische Science Fiction-Romane aus den Fünfziger und Sechziger Jahren"
 ,6649,1998-07-09,../html/1998/1998_13605_DE.html,DE,Regierung erlässt neue Heilmittelverordnung
 ,1899,1998-07-09,../html/1998/1998_13606_IT.html,IT,"È un altro mondo: romanze, robot e razzi: i romanzi inglesi di fantascienza degli anni Cinquanta e Sessanta"
 ,2115,1998-07-09,../html/1998/1998_13608_IT.html,IT,Il Governo emana una nuova ordinanza sui farmaci
 ,10168,1998-07-09,../html/1998/1998_13611_IT.html,IT,L'agricoltura grigione in cifre: retrospettiva e previsioni
 ,1331,1998-07-09,../html/1998/1998_13612_RM.html,RM,Agricultura grischuna en cifras: retrospectiva e prospectiva
 ,6839,1998-07-09,../html/1998/1998_13604_RM.html,RM,"Auters munds: Romanzas, roboters e rachetas: romans englais da science fiction dals onns tschuncanta e sessanta"
 ,8400,1998-07-09,../html/1998/1998_13609_RM.html,RM,La regenza relascha ina nova ordinaziun davart ils medicaments
 ,1015,1998-08-20,../html/1998/1998_13136_DE.html,DE,Ausschaffungsgefängnis Davos in Betrieb
 ,1264,1998-08-20,../html/1998/1998_13137_IT.html,IT,Apertura del carcere per detenuti in vista di allontanamento a Davos
 ,2142,1998-08-20,../html/1998/1998_13139_DE.html,DE,Sportbeiträge - 1998
 ,1615,1998-08-20,../html/1998/1998_13141_RM.html,RM,Contribuziuns da sport
 ,2056,1998-08-20,../html/1998/1998_13140_IT.html,IT,Sussidi allo sport - 1998
 ,2948,1998-08-20,../html/1998/1998_13138_RM.html,RM,La praschun d'expulsiun a Tavau è en funcziun
 ,777,1998-08-27,../html/1998/1998_13155_DE.html,DE,Alterspsychiatrie und ihr Umfeld
 ,1195,1998-08-27,../html/1998/1998_13148_DE.html,DE,49 Millionen für Prämienverbilligung in Graubünden
 ,1715,1998-08-27,../html/1998/1998_13151_DE.html,DE,Bündner Regierung besucht den Kanton Tessin
 ,1050,1998-08-27,../html/1998/1998_13149_IT.html,IT,Stanziati 49 milioni per la riduzione dei premi nei Grigioni
 ,1902,1998-08-27,../html/1998/1998_13153_IT.html,IT,Il Governo grigioni rende visita al Canton Ticino
 ,3628,1998-08-27,../html/1998/1998_13157_IT.html,IT,Psichiatria degli anziani e il suo ambiente
 ,1204,1998-08-27,../html/1998/1998_13154_RM.html,RM,La Regenza grischuna fa ina visita al chantun Tessin
 ,1320,1998-08-27,../html/1998/1998_13150_RM.html,RM,49 milliuns per reducir las premias en il Grischun
 ,2838,1998-08-27,../html/1998/1998_13160_RM.html,RM,Psichiatria dals attempads e ses ambient social
 ,942,1998-09-01,../html/1998/1998_13166_DE.html,DE,Zur Eröffnung der Bündner Jagd 1998
 ,2398,1998-09-01,../html/1998/1998_13172_DE.html,DE,Reform der Gerichtsorganisation: Vernehmlassung eröffnet
 ,4131,1998-09-01,../html/1998/1998_13169_DE.html,DE,Energie-Apéro in Valchava
 ,1069,1998-09-01,../html/1998/1998_13167_IT.html,IT,Apertura della caccia grigioni 1998
 ,2018,1998-09-01,../html/1998/1998_13173_IT.html,IT,Riforma dell'organizzazione giudiziaria: avviata la consultazione
 ,2143,1998-09-01,../html/1998/1998_13170_IT.html,IT,Aperitivo sul tema energia a Valchava
 ,1071,1998-09-01,../html/1998/1998_13168_RM.html,RM,Per l'avertura da la chatscha 1998
 ,1928,1998-09-01,../html/1998/1998_13171_RM.html,RM,Apero d'energia a Valchava
 ,2256,1998-09-01,../html/1998/1998_13174_RM.html,RM,Refurma da l'organisaziun da las dretgiras: La consultaziun è iniziada
 ,1314,1998-09-03,../html/1998/1998_13177_RM.html,RM,"Festivitads ""500 onns Banadetg Fontana"" en la regiun da Surses"
 ,1394,1998-09-03,../html/1998/1998_13178_DE.html,DE,Regierung lässt Fahnen auf Halbmast setzen
 ,2427,1998-09-03,../html/1998/1998_13176_IT.html,IT,"Festività ""500 onns Banadetg Fontana"" nella regione Surses"
 ,2491,1998-09-03,../html/1998/1998_13175_DE.html,DE,"Festlichkeiten ""500 onns Banadetg Fontana"" in der Region Surses"
 ,2754,1998-09-16,../html/1998/1998_13162_IT.html,IT,Festa federale di preghiera 1998: Il Governo alla popolazione del Cantone dei Grigioni
 ,3782,1998-09-16,../html/1998/1998_13190_IT.html,IT,Offriamo una chance ai nostri giovani:
 ,3784,1998-09-16,../html/1998/1998_13161_DE.html,DE,Bettagsmandat 1998: Die Regierung an die Einwohner des Kantons Graubünden
 ,3808,1998-09-16,../html/1998/1998_13163_RM.html,RM,Mandat per la Festa federala d'ingrazchamaint 1998: La Regenza a las abitantas ed als abitants dal chantun Grischun
 ,3930,1998-09-16,../html/1998/1998_13165_RM.html,RM,Mandat per la Rogaziun federala 1998: La Regenza alla populaziun dil Cantun Grischun
 ,4057,1998-09-16,../html/1998/1998_13189_DE.html,DE,Unserer Jugend Chancen geben:
 ,4133,1998-09-16,../html/1998/1998_13193_RM.html,RM,Dar ina schanza a nossa giuventetgna:
 ,2425,1998-09-17,../html/1998/1998_13196_RM.html,RM,Da las regiuns e vischnancas
 ,2802,1998-09-17,../html/1998/1998_13197_DE.html,DE,VISANA-Rückzug aus der Grundversicherung: Weiteres Vorgehen
 ,3013,1998-09-17,../html/1998/1998_13195_IT.html,IT,Dai comuni e dalle regioni
 ,3674,1998-09-17,../html/1998/1998_13194_DE.html,DE,Aus Regionen und Gemeinden
 ,735,1998-09-23,../html/1998/1998_13203_IT.html,IT,"In occasione del pensionamento di Stefan Niggli, capo dell'Ufficio per la scuola popolare e scuola dell'infanzia presso il Dipartimento dell'educazione dei Grigioni"
 ,2436,1998-09-23,../html/1998/1998_13201_DE.html,DE,"Zur Pensionierung von Stefan Niggli, Vorsteher des Amts für Volksschule und Kindergarten im Erziehungsdepartement Graubünden"
 ,12877,1998-09-23,../html/1998/1998_13205_DE.html,DE,Bündner Spitäler stellen sich der Qualitätsbeurteilung
 ,1034,1998-09-23,../html/1998/1998_13206_IT.html,IT,Gli ospedali grigioni di fronte alla valutazione della qualità
 ,2487,1998-09-23,../html/1998/1998_13207_RM.html,RM,Ils ospitals grischuns sa sutamettan a l'analisa da qualitad
 ,2612,1998-09-23,../html/1998/1998_13204_RM.html,RM,"Per la pensiun da Stefan Niggli, schef da l'uffizi per las scolas popularas e las"
 ,803,1998-09-24,../html/1998/1998_13214_DE.html,DE,Regierung der Provinz Sondrio besucht Graubünden
 ,4849,1998-09-24,../html/1998/1998_13210_DE.html,DE,Kulturpreise 1998 gehen an Gion Deplazes und Peter Zumthor
 ,4977,1998-09-24,../html/1998/1998_13211_IT.html,IT,Il Premio per la cultura 1998 viene assegnato a Gion Deplazes e a Peter Zumthor
 ,2839,1998-09-24,../html/1998/1998_13215_IT.html,IT,La Giunta della Provincia di Sondrio in visita nei Grigioni
 ,3246,1998-09-24,../html/1998/1998_13216_RM.html,RM,La regenza da la provinza da Sondrio sin visita en il Grischun
 ,5057,1998-09-24,../html/1998/1998_13212_RM.html,RM,Ils premis da cultura 1998 van a Gion Deplazes e Peter Zumthor
 ,2277,1998-10-01,../html/1998/1998_13220_DE.html,DE,Abstimmungsvorlagen vom 29. November 1998
 ,5153,1998-10-01,../html/1998/1998_13222_RM.html,RM,Projects da votaziun dals 29 da november 1998
 ,5457,1998-10-01,../html/1998/1998_13221_IT.html,IT,Progetti in votazione il 29 novembre 1998
 ,5851,1998-10-01,../html/1998/1998_13223_DE.html,DE,Verjüngung und Neuausrichtung von SPIERT AVIERT
 ,3100,1998-10-06,../html/1998/1998_13228_DE.html,DE,Neue Strukturen im Bündner Erziehungsdepartement
 ,3776,1998-10-06,../html/1998/1998_13231_DE.html,DE,Organigramm des Erziehungsdepartements Graubünden
 ,6582,1998-10-06,../html/1998/1998_13235_DE.html,DE,Kanton eröffnet Vernehmlassung zu einer neuen Fleischhygiene-Verordnung
 ,365,1998-10-06,../html/1998/1998_13238_DE.html,DE,"Ausgleichsleistungen fürs Val Frisal, jedoch nicht fürs Val Madris"
 ,3278,1998-10-06,../html/1998/1998_13230_IT.html,IT,Nuove Strutture nel Dipartimento grigione dell'educazione
 ,3871,1998-10-06,../html/1998/1998_13233_IT.html,IT,Organigramma del Dipartimento dell'educazione dei Grigioni
 ,366,1998-10-06,../html/1998/1998_13239_IT.html,IT,"Prestazioni compensative per la Val Frisal, ma non per la Val Madris"
 ,4130,1998-10-06,../html/1998/1998_13232_RM.html,RM,Novas structuras en il departament d'educaziun grischun
 ,6475,1998-10-06,../html/1998/1998_13236_IT.html,IT,Il Cantone dà avvio alla procedura di consultazione relativa a una nuova Ordinanza sul-l'igiene della carne
 ,361,1998-10-06,../html/1998/1998_13237_RM.html,RM,Il chantun iniziescha la consultaziun per ina nova ordinaziun davart l'igiena da charn
 ,4147,1998-10-06,../html/1998/1998_13240_RM.html,RM,"Prestaziuns da cumpensaziun per la Val Frisal, dentant betg per la Val Madris"
